url,title,authors,abstract,keywords,tldr,pdf_url,type
https://openreview.net/forum?id=XVu9AhPdfZ,"Machine learning enables engineering of potent, specific, and therapeutically developable proteases","['Jung-Eun Shin', 'Nathan J Rollins', 'Purvi Mande', 'Jordan M Anderson', 'Allison Colthart', 'Soumya Bengeri', 'Emily Hoyt', 'Alex Pellerin', 'Ivan Mascanfroni', 'Jyothsna Visweswaraiah', 'Yi Xing', 'Kevin L. Otipoby', 'Nathan Higginson-Scott', 'Ryan Peckner']","The development of biologic therapeutics is a labor-intensive, time-consuming, and expensive process. From the discovery of a protein with the desired function to optimizing the protein for manufacturability and removing immunogenicity, each step requires many iterations and large screening efforts. In order to accelerate this process, efforts have been increasingly focused on methods for protein engineering and design, both experimentally and computationally. Here we show that the careful application of machine learning methods in combination with structure-based and data-driven rational design allows for successful engineering of proteases with desired target specificity, low immunogenicity, and potent cleavage potential. We present two case studies describing the impact of machine learning in the development of two potential therapeutics. First, we apply machine learning models to optimize an IgG-degrading protease for drug-like properties while minimizing immunogenicity and other liabilities and maintaining therapeutic activity. Second, we leverage both machine learning and rational design methods to engineer an IgE-degrading protease with high specificity and activity. These results demonstrate the power of applying machine learning methods to accelerate the discovery and development of protein therapeutics.","['Drug design', 'Immunogenicity', 'T cell epitope prediction', 'Rational design', 'Enzyme therapeutics']",,https://openreview.net/pdf?id=XVu9AhPdfZ,accept
https://openreview.net/forum?id=xHxgopB4pX,Molphenix: A Multimodal Foundation Model for PhenoMolecular Retrieval,"['Philip Fradkin', 'Puria Azadi Moghadam', 'Karush Suri', 'Frederik Wenkel', 'Maciej Sypetkowski', 'Dominique Beaini']","Predicting molecular impact on cellular function is a core challenge in therapeutic design. 
Phenomic experiments, designed to capture cellular morphology, utilize microscopy based techniques and demonstrate a high throughput solution for uncovering molecular impact on the cell. 
In this work, we learn a joint latent space between molecular structures and microscopy phenomic experiments, aligning paired samples with contrastive learning. 
Specifically, we study the problem of Contrastive PhenoMolecular Retrieval, which consists of zero-shot molecular structure identification conditioned on phenomic experiments. 
We assess challenges in multi-modal learning of phenomics and molecular modalities such as experimental batch effect, inactive molecule perturbations, and encoding perturbation concentration.
We demonstrate improved multi-modal learner retrieval through (1) a uni-modal pre-trained phenomics model, (2) a novel inter sample similarity aware loss, and (3) models conditioned on a representation of molecular concentration.
Following this recipe, we propose MolPhenix, a molecular phenomics model.
MolPhenix leverages a pre-trained phenomics model to demonstrate significant performance gains across perturbation concentrations, molecular scaffolds, and activity thresholds. 
In particular, we demonstrate an 8.1$\times$ improvement in zero shot molecular retrieval of active molecules over the previous state-of-the-art, reaching 77.33% in top-1% accuracy. 
These results open the door for machine learning to be applied in virtual phenomics screening, which can significantly benefit drug discovery applications.","['Multi-Modality', 'Contrastive Learning', 'CLIP', 'Cell Morphology', 'Molecules', 'Molecular Retrieval', 'Zero-Shot Learning', 'Cell-Painting']",,https://openreview.net/pdf?id=xHxgopB4pX,accept
https://openreview.net/forum?id=otpO8k1fua,Beyond Sequence: Impact of Geometric Context for RNA Property Prediction,"['Junjie Xu', 'Artem Moskalev', 'Tommaso Mansi', 'Mangal Prakash', 'Rui Liao']","Accurate prediction of RNA properties, such as stability and interactions, is crucial for advancing our understanding of biological processes and developing RNA-based therapeutics. RNA structures can be represented as 1D sequences, 2D topological graphs, or 3D all-atom models, each offering different insights into its function. Existing works predominantly focus on 1D sequence-based models, which overlook the geometric context provided by 2D and 3D geometries. This study presents the first systematic evaluation of incorporating explicit 2D and 3D geometric information into RNA property prediction, considering not only performance but also real-world challenges such as limited data availability, partial labeling, sequencing noise, and computational efficiency. To this end, we introduce a newly curated set of RNA datasets with enhanced 2D and 3D structural annotations, providing a resource for model evaluation on RNA data. Our findings reveal that models with explicit geometry encoding generally outperform sequence-based models, with an average prediction RMSE reduction of around 12% across all various RNA tasks and excelling in low-data and partial labeling regimes, underscoring the value of explicitly incorporating geometric context. On the other hand, geometry-unaware sequence-based models are more robust under sequencing noise but often require around 2-5x training data to match the performance of geometry-aware models. Our study offers further insights into the trade-offs between different RNA representations in practical applications and addresses a significant gap in evaluating deep learning models for RNA tasks.","['Geometric deep learning', 'Graph Neural Networks', 'GNNs', 'RNA property prediction', 'explicit structural information', 'curated datasets', 'benchmark models', 'noise and robustness', 'partial labeling', 'OOD generalization']",,https://openreview.net/pdf?id=otpO8k1fua,accept
https://openreview.net/forum?id=EiGerSsI5P,GFlowNet Pretraining with Inexpensive Rewards,"['Mohit Pandey', 'Gopeshh Subbaraj', 'Emmanuel Bengio']","Generative Flow Networks (GFlowNets), a class of generative models have recently emerged as a suitable framework for generating diverse and high-quality molecular structures by learning from unnormalized reward distributions. Previous works in this direction often restrict exploration by using predefined molecular fragments as building blocks, limiting the chemical space that can be accessed. In this work, we introduce Atomic GFlowNets (A-GFN), a foundational generative model leveraging individual atoms as building blocks to explore drug-like chemical space more comprehensively. We propose an unsupervised pre-training approach using offline drug-like molecule datasets, which conditions A-GFNs on inexpensive yet informative molecular descriptors such as drug-likeliness, topological polar surface area, and synthetic accessibility scores. These properties serve as proxy rewards, guiding A-GFNs towards regions of chemical space that exhibit desirable pharmacological properties. We further our method by implementing a goal-conditioned fine-tuning process, which adapts A-GFNs to optimize for specific target properties. In this work, we pretrain A-GFN on the ZINC15 offline dataset and employ robust evaluation metrics to show the effectiveness of our approach when compared to other relevant baseline methods in drug design.","['GFlowNet', 'Foundational Models', 'Small Molecules']",,https://openreview.net/pdf?id=EiGerSsI5P,accept
https://openreview.net/forum?id=aV9kP3qCrK,ML-driven design of 3’ untranslated regions for mRNA stability,"['Alyssa Kramer Morrow', 'Elise Duboscq Flynn', 'Emily Hoelzli', 'Ashley Thornal', 'Meimei Shan', 'Aniketh Janardhan Reddy', 'Gorkem Garipler', 'Rory Kirchner', 'Sophia Tabchouri', 'Ankit Gupta', 'Jean-Baptiste Michel', 'Uri Laserson']","Using mRNA as a therapeutic has received enormous attention in the last few years, but instability of the molecule remains a hurdle to achieving long-lasting therapeutic levels of protein expression. In this study, we describe our approach to designing stable mRNA molecules by combining machine learning-driven sequence design with high-throughput experimental assays. We developed a high-throughput massively parallel reporter assay (MPRA) that, in a single experiment, measures the half-life of tens of thousands of unique mRNA sequences containing designed 3’ untranslated regions (UTRs) that affect mRNA stability. Over multiple design-build-test iterations, we have accumulated mRNA stability measurements for 180,000 unique genomic and synthetic 3' UTRs, representing the largest such dataset of sequences. We trained highly-accurate machine learning models to map from 3’ UTR sequence to mRNA stability, and combined them with various ML design algorithms to guide the design of synthetic 3’ UTRs that increase mRNA stability in cell lines. Finally, we validated the function of several ML-designed 3’ UTRs in in vivo mouse models, resulting in up to 2-fold more protein production over time and 30–100-fold higher protein output at later time points compared to a commonly used benchmark. These results highlight the potential of ML-driven sequence design for mRNA therapeutics.","[""3' untranslated region"", 'mRNA design', 'ML driven design', 'synthetic biology', 'mRNA therapeutics']",,https://openreview.net/pdf?id=aV9kP3qCrK,accept
https://openreview.net/forum?id=Swe1i5VVaz,Modeling variable guide efficiency in pooled CRISPR screens with ContrastiveVI+,"['Ethan Weinberger', 'Tal Aschuach', 'Ryan Conrad']","Genetic screens mediated via CRISPR-Cas9 combined with high-content readouts have emerged as powerful tools for biological discovery. However, computational analyses of these screens come with additional challenges beyond those found with standard scRNA-seq analyses. For example, perturbation-induced variations of interest may be subtle and masked by other dominant source of variation shared with controls, and variable guide efficiency results in some cells not undergoing genetic perturbation despite expressing a guide RNA. While a number of methods have been developed to address the former problem by explicitly disentangling perturbation-induced variations from those shared with controls, less attention has been paid to the latter problem of noisy perturbation labels. To address this issue, here we propose ContrastiveVI+, a generative modeling framework that both disentangles perturbation-induced from non-perturbation-related variations while also inferring whether cells truly underwent genomic edits. Applied to three large-scale Perturb-seq datasets, we find that ContrastiveVI+ better recovers known perturbation-induced variations compared to previous methods while successfully identifying cells that escaped the functional consequences of guide RNA expression.","['scRNA-seq', 'perturb-seq', 'CRISPR', 'pooled genetic screens', 'variational inference']",,https://openreview.net/pdf?id=Swe1i5VVaz,accept
https://openreview.net/forum?id=4dQ5ChG6bB,3D Interaction Geometric Pre-training for Molecular Relational Learning,"['Namkyeong Lee', 'Yunhak Oh', 'Heewoong Noh', 'Gyoung S. Na', 'Tianfan Fu', 'Chanyoung Park']","Molecular Relational Learning (MRL) is a rapidly growing field that focuses on understanding the interaction dynamics between molecules, which is crucial for applications ranging from catalyst engineering to drug discovery. 
Despite recent progress, earlier MRL approaches are limited to using only the 2D topological structure of molecules, as obtaining the 3D interaction geometry remains prohibitively expensive.
This paper introduces a novel 3D geometric pre-training strategy for MRL (3DMRL) that incorporates a 3D virtual interaction environment, overcoming the limitations of costly traditional quantum mechanical calculation methods. 
With the constructed 3D virtual interaction environment, 3DMRL trains 2D MRL model to learn the overall 3D geometric information of molecular interaction through contrastive learning.
Moreover, fine-grained interaction between molecules is learned through force prediction loss, which is crucial in understanding the wide range of molecular interaction processes.
Extensive experiments on various tasks using real-world datasets, including out-of-distribution and extrapolation scenarios, demonstrate the effectiveness of 3DMRL, showing up to a 24.93\% improvement in performance across 40 tasks.","['Molecular Relational Learning', 'AI4Science', 'Geometric Deep Learning']",,https://openreview.net/pdf?id=4dQ5ChG6bB,accept
https://openreview.net/forum?id=Ioy8LCAyRj,Designing DNA With Tunable Regulatory Activity Using Discrete Diffusion,"['Anirban Sarkar', 'Ziqi Tang', 'Chris Z Zhao', 'Peter K Koo']","Engineering regulatory DNA sequences with precise activity levels in specific cell types hold immense potential for medicine and biotechnology. However, the vast combinatorial space of possible sequences and the complex regulatory grammars governing gene regulation have proven challenging for existing approaches. Supervised deep learning models that score sequences proposed by local search algorithms ignore the global structure of functional sequence space. While diffusion-based generative models have shown promise in learning these distributions, their application to regulatory DNA has been limited. Evaluating the quality of generated sequences also remains challenging due to a lack of a unified framework that characterizes key properties of regulatory DNA. Here we introduce DNA Discrete Diffusion (D3), a score entropy discrete diffusion model for DNA sequences, to conditionally generate regulatory sequences with targeted functional activity levels. We develop a comprehensive suite of evaluation metrics that assess the functional similarity, sequence similarity, and regulatory composition of generated sequences. Through benchmarking on three high-quality functional genomics datasets spanning human promoters and fly enhancers, we demonstrate that D3 outperforms existing methods in capturing the diversity of cis-regulatory grammars and generating sequences that more accurately reflect the properties of genomic regulatory DNA. Furthermore, we show that D3-generated sequences can effectively augment supervised models and improve their predictive performance, even in data-limited scenarios.","['DNA', 'DNN', 'Discrete Diffusion', 'Genomics']",,https://openreview.net/pdf?id=Ioy8LCAyRj,accept
https://openreview.net/forum?id=owwPzI9dyV,HELM: Hierarchical Encoding for mRNA Language Modeling,"['Mehdi Yazdani-Jahromi', 'Mangal Prakash', 'Tommaso Mansi', 'Artem Moskalev', 'Rui Liao']","Messenger RNA (mRNA) plays a crucial role in protein synthesis, with its codon structure directly impacting biological properties. While Language Models (LMs) have shown promise in analyzing biological sequences, existing approaches fail to account for the hierarchical nature of mRNA's codon structure. We introduce Hierarchical Encoding for mRNA Language Modeling (HELM), a novel pre-training strategy that incorporates codon-level hierarchical structure into language model training. HELM modulates the loss function based on codon synonymity, aligning the model's learning process with the biological reality of mRNA sequences. We evaluate HELM on diverse mRNA datasets and tasks, demonstrating that HELM outperforms standard language model pre-training as well as existing foundation model baselines on six diverse downstream property prediction tasks on average by around 8\%. Additionally, HELM enhances the generative capabilities of language model, producing diverse mRNA sequences that better align with the underlying true data distribution compared to  non-hierarchical baselines.","['Messenger RNA (mRNA)', 'Codon structure', 'Hierarchical modeling', 'Bio-language model', 'Property prediction', 'mRNA sequence generation']",,https://openreview.net/pdf?id=owwPzI9dyV,accept
https://openreview.net/forum?id=c7iR8y2m5d,Benchmarking Transcriptomics Foundation Models for Perturbation Analysis : one PCA still rules them all,"['Ihab Bendidi', 'Shawn T. Whitfield', 'Kian Kenyon-Dean', 'Hanene Ben Yedder', 'Yassir El Mesbahi', 'Emmanuel Noutahi', 'Alisandra Kaye Denton']","Understanding the relationships among genes, compounds, and their interactions in living organisms remains limited due to technological constraints and the complexity of biological data. Deep learning has shown promise in exploring these relationships using various data types. However, transcriptomics, which provides detailed insights into cellular states, is still underused due to its high noise levels and limited data availability. Recent advancements in transcriptomics sequencing provide new opportunities to uncover valuable insights, especially with the rise of many new foundation models for transcriptomics, yet no benchmark has been made to robustly evaluate the effectiveness of these rising models for perturbation analysis. This article presents a novel biologically motivated evaluation framework and a hierarchy of perturbation analysis tasks for comparing the performance of pretrained foundation models to each other and to more classical techniques of learning from transcriptomics data. We compile diverse public datasets from different sequencing techniques and cell lines to assess models performance. Our approach identifies scVI and PCA to be far better suited models for understanding biological perturbations in comparison to existing foundation models, especially in their application in real-world scenarios.","['Benchmark', 'Transcriptomics', 'Perturbation Analysis', 'Deep learning', 'Foundation Models', 'scVI', 'PCA', 'scGPT', 'UCE', 'Geneformer', 'CellPLM', 'Transfer learning', 'Zero Shot']",,https://openreview.net/pdf?id=c7iR8y2m5d,accept
https://openreview.net/forum?id=sajW6rHhyx,Harnessing Preference Optimisation in Protein LMs for Hit Maturation in Cell Therapy,"['Katarzyna Janocha', 'Annabel Ling', 'Alice Godson', 'Yulia Lampi', 'Simon Bornschein', 'Nils Yannick Hammerla']","Cell and immunotherapy offer transformative potential for treating diseases like cancer and autoimmune disorders by modulating the immune system. The development of these therapies is resource-intensive, with the majority of drug candidates failing to progress beyond laboratory testing. While recent advances in machine learning have revolutionised areas such as protein engineering, applications in immunotherapy remain limited due to the scarcity of large-scale, standardised datasets and the complexity of cellular systems. In this work, we address these challenges by leveraging a high-throughput experimental platform to generate data suitable for fine-tuning protein language models. We demonstrate how models fine-tuned using a preference task show surprising correlations to biological assays, and how they can be leveraged for few-shot hit maturation in CARs. This proof-of-concept presents a novel pathway for applying ML to immunotherapy and could generalise to other therapeutic modalities.","['preference optimization', 'protein language models', 'language models', 'immunotherapy']",,https://openreview.net/pdf?id=sajW6rHhyx,accept
https://openreview.net/forum?id=i1hekxcJP1,Correlational Lagrangian Schrodinger Bridge: Learning Dynamics with Population-Level Regularization,"['Yuning You', 'Ruida Zhou', 'Yang Shen']","Modeling population dynamics is a fundamental problem with broad scientific applications.
Motivated by real-world applications including biosystems with diverse populations, we consider a class of population dynamics modeling with two technical challenges: (i) dynamics to learn for individual particles are *heterogeneous* and (ii) available data to learn from are *not time-series* (i.e, each individual's state trajectory over time) but *cross-sectional* (i.e, the whole population's aggregated states without individuals matched over time).
To address the challenges, we introduce a novel computational framework dubbed **correlational Lagrangian Schr\""odinger bridge** (**CLSB**) that builds on optimal transport  to ""bridge"" cross-sectional data distributions. In contrast to prior methods regularizing all individuals' transport ""costs"" and then applying them to the population  *homogeneously*, CLSB directly regularizes *population* cost allowing for population *heterogeneity* and potentially improving model *generalizability*.
Specifically our contributions include 
**(1)** a novel population perspective of the transport cost and a new class of population regularizers capturing the temporal variations in multivariate relations, with the tractable formulation derived,
**(2)** three domain-informed instantiations of population regularizers on covariance, and **(3)** integration of population regularizers into data-driven generative models as constrained optimization and an approximate numerical solution, with further extension to conditional generative models.
Empirically, we demonstrate the superiority of CLSB in single-cell sequencing data analyses (including cell differentiation and drug-conditioned cell responses) and opinion depolarization.
Codes will be released upon acceptance.","['generative models', 'diffusion models']",,https://openreview.net/pdf?id=i1hekxcJP1,accept
https://openreview.net/forum?id=iExY38jh5R,Pharmacophore-based design by learning on voxel grids,"['Omar Mahmood', 'Pedro O. Pinheiro', 'Richard Bonneau', 'Saeed Saremi', 'Vishnu Sresht']","Ligand-based drug discovery (LBDD) relies on making use of known binders to a protein target to find structurally diverse molecules similarly likely to bind. This process typically involves a brute force search of the known binder (query) against a molecular library using some metric of molecular similarity. One popular approach overlays the pharmacophore-shape profile of the known binder to 3D conformations enumerated for each of the library molecules, computes overlaps, and picks a set of diverse library molecules with high overlaps. While this virtual screening workflow has had considerable success in hit diversification, scaffold hopping, and patent busting, it scales poorly with library sizes and restricts candidate generation to existing library compounds. Leveraging recent advances in voxel-based generative modelling, we propose a pharmacophore-based generative model and workflows that address the scaling and fecundity issues of conventional pharmacophore-based virtual screening. We introduce VoxCap, a voxel captioning method for generating SMILES strings from voxelised molecular representations. We propose two workflows as practical use cases as well as benchmarks for pharmacophore-based generation: de-novo design, in which we aim to generate new molecules with high pharmacophore-shape similarities to query molecules, and fast search, which aims to combine generative design with a cheap 2D substructure similarity search for efficient hit identification. Our results show that VoxCap significantly outperforms previous methods in generating diverse de-novo hits. When combined with our fast search workflow, VoxCap reduces computational time by orders of magnitude while returning hits for all query molecules, enabling the search of large libraries that are intractable to search by brute force.","['generative models', 'drug discovery', 'ligand-based drug discovery', 'pharmacophore', 'voxels', 'captioning']",,https://openreview.net/pdf?id=iExY38jh5R,accept
https://openreview.net/forum?id=W4d1a4odSc,GNNAS-Dock: Budget Aware Algorithm Selection with Graph Neural Networks for Molecular Docking,"['Yiliang Yuan', 'Mustafa Misir']","Molecular docking is a major element in drug discovery and design. It enables the prediction of ligand-protein interactions by simulating the binding of small molecules to proteins. Despite the availability of numerous docking algorithms, there is no single algorithm consistently outperforms the others across a diverse set of docking scenarios. This paper introduces GNNAS-Dock, a novel Graph Neural Network (GNN)-based automated algorithm selection system for molecular docking in blind docking situations. GNNs are accommodated to process the complex structural data of both ligands and proteins. They benefit from the inherent graph-like properties to predict the performance of various docking algorithms under different conditions. The present study pursues two main objectives: 1) predict the performance of each candidate docking algorithm, in terms of Root Mean Square Deviation (RMSD), thereby identifying the most accurate method for specific scenarios; and 2) choose the best computationally efficient docking algorithm for each docking case, aiming to reduce the time required for docking while maintaining high accuracy. We validate our approach on PDBBind 2020 refined set, which contains about 5,300 pairs of protein-ligand complexes. Our strategy is performed across a portfolio of 6 different state-of-the-art docking algorithms. To be specific, the candidate algorithms are DiffDock, DSDP, TankBind, GNINA, SMINA, Qvina-W. We additionally combine p2rank with GNINA, SMINA and Qvina-W for docking site prediction. Therefore, there are totally 9 different algorithms for selection. Our algorithm selection model achieves a mean RMSD of approximately 1.74 Å, significantly improving upon the top performing docking algorithm (DiffDock), which has a mean RMSD of 2.95 Å. Moreover, when making selection in consideration of computational efficiency, our model demonstrates a success rate of 79.73% in achieving an RMSD below the 2 Å threshold, with a mean RMSD value of 2.75 Å and an average processing time of about 29.05 seconds per instance. In contrast, the remaining docking algorithms like TankBind, though faster with a processing time of merely 0.03 seconds per instance, only achieve an RMSD below the 2 Å threshold in less than 60% of cases. These findings demonstrate the capability of GNN-based algorithm selection to significantly enhance docking performance while effectively reducing the computational time required, balancing efficiency with precision in molecular docking.","['molecular docking', 'automated algorithm selection', 'graph neural networks']",,https://openreview.net/pdf?id=W4d1a4odSc,accept
https://openreview.net/forum?id=gP3jnlfq51,Best Practices for Multi-Fidelity Bayesian Optimization in Materials and Molecular Research,"['Victor Sabanza Gil', 'Riccardo Barbano', 'Daniel Pacheco Gutiérrez', 'Jeremy Scott Luterbacher', 'José Miguel Hernández-Lobato', 'Philippe Schwaller', 'Loïc Roch']","Multi-fidelity Bayesian Optimization (MFBO) is a promising framework to speed
up materials and molecular discovery as sources of information of different accuracies are at hand at increasing cost. Despite its potential use in chemical tasks,
there is a lack of systematic evaluation of the many parameters playing a role
in MFBO. In this work, we provide guidelines and recommendations to decide
when to use MFBO in experimental settings. We investigate MFBO methods
applied to molecules and materials problems. First, we test two different families
of acquisition functions in two synthetic problems and study the effect of the
informativeness and cost of the approximate function. We use our implementation
and guidelines to benchmark three real discovery problems and compare them
against their single-fidelity counterparts. Our results may help guide future efforts
to implement MFBO as a routine tool in the chemical sciences.","['molecules', 'bayesian optimization', 'multi-fidelity']",,https://openreview.net/pdf?id=gP3jnlfq51,accept
https://openreview.net/forum?id=vZSkrgoI3l,FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification,"['Kieren Sharma', 'Zahraa S. Abdallah', 'Lucia Marucci']","Gene essentiality, the necessity of a specific gene for the survival of an organism, is crucial to our understanding of cellular processes and identifying drug targets. Experimental determination of gene essentiality requires large growth screens that are time-consuming and expensive, motivating the development of in silico approaches. Existing methods predominantly utilise flux balance analysis (FBA), a constraint-based optimisation algorithm; however, they are fundamentally limited by the necessity of a predefined cellular objective function. This requirement introduces an element of observer bias, as the objective function often reflects the researcher’s assumptions rather than the cell’s biological goals. Here, we present FluxGAT, a graph neural network (GNN) model capable of predicting gene essentiality directly from graphical representations of flux sampling data. Flux sampling removes the need for objective functions, thereby eliminating observer bias. FluxGAT leverages the unique strengths of GNNs in learning representations of complex relationships within metabolic reaction networks. The success of our approach in predicting experimentally determined gene essentiality, with almost double the sensitivity of FBA, explores the possibility of predicting cellular phenotypes in cases when objectives are less understood. Thus, we demonstrate a method for more general gene essentiality predictions across a broader spectrum of biological systems and environments.","['Graph Representation Learning', 'Flux Sampling', 'Gene Essentiality', 'Systems Biology']",,https://openreview.net/pdf?id=vZSkrgoI3l,accept
https://openreview.net/forum?id=2fuFbdgq2I,MF-LAL: Drug Compound Generation Using Multi-Fidelity Latent Space Active Learning,"['Peter Eckmann', 'Dongxia Wu', 'Germano Heinzelmann', 'Michael K Gilson', 'Rose Yu']","Current generative models for drug discovery primarily use molecular docking as an oracle to guide the generation of active compounds. However, such models are often not useful in practice because even compounds with high docking scores do not consistently show experimental activity. More accurate methods for activity prediction exist, such as molecular dynamics based binding free energy calculations, but they are too computationally expensive to use in a generative model. To address this challenge, we propose Multi-Fidelity Latent space Active Learning (MF-LAL), a generative modeling framework that integrates a set of oracles with varying cost-accuracy tradeoffs. Unlike previous approaches that separately learn the surrogate model and generative model, MF-LAL combines the generative and multi-fidelity surrogate models into a single framework, allowing for more accurate activity prediction and higher quality samples. We train MF-LAL with a novel active learning algorithm to further reduce computational cost. Our experiments on two disease-relevant proteins show that MF-LAL produces compounds with significantly better binding free energy scores than other single and multi-fidelity approaches. The code is available at https://github.com/Rose-STL-Lab/MF-LAL.","['drug discovery', 'multi-fidelity learning', 'generative models']",,https://openreview.net/pdf?id=2fuFbdgq2I,accept
https://openreview.net/forum?id=oZyIsX5LZD,Improving Structural Plausibility in 3D Molecule Generation via Property-Conditioned Training with Distorted Molecules,"['Lucy Vost', 'Vijil Chenthamarakshan', 'Payel Das', 'Charlotte Deane']","Traditional drug design methods are costly and time-consuming due to their reliance on trial-and-error processes. As a result, computational methods, including diffusion models, designed for molecule generation tasks have gained significant traction. Despite their potential, they have faced criticism for producing physically implausible outputs. We alleviate this problem by conditionally training a diffusion model capable of generating molecules of varying and controllable levels of structural plausibility. This is achieved by adding distorted molecules to training datasets, and then annotating each molecule with a label representing the extent of its distortion, and hence its quality. By training the model to distinguish between favourable and unfavourable molecular conformations alongside the standard molecule generation training process, we can selectively sample molecules from the high-quality region of learned space, resulting in improvements in the validity of generated molecules. In addition to the standard two datasets used by molecule generation methods (QM9 and GEOM), we also test our method on a druglike dataset derived from ZINC. We use our conditional method with EDM, the first E(3) equivariant diffusion model for molecule generation, as well as two further models—a more recent diffusion model and a flow matching model—which were built off EDM. We demonstrate improvements in validity as assessed by RDKit parsability and the PoseBusters test suite; more broadly, though, our findings highlight the effectiveness of conditioning methods on low-quality data to improve the sampling of high-quality data.","['small molecule drugs', 'diffusion', '3D', 'conditioning']",,https://openreview.net/pdf?id=oZyIsX5LZD,accept
https://openreview.net/forum?id=bnvys5czbQ,Exploring Log-Likelihood Scores for Ranking Antibody Sequence Designs,"['Talip Ucar', 'Cedric Malherbe', 'Ferran Gonzalez']","Generative models trained on antibody sequences and structures have shown great potential in advancing machine learning-assisted antibody engineering and drug discovery. Current state-of-the-art models are primarily evaluated using two categories of in silico metrics: sequence-based metrics, such as amino acid recovery (AAR), and structure-based metrics, including root-mean-square deviation (RMSD), predicted alignment error (pAE), and interface predicted template modeling (ipTM). While metrics such as pAE and ipTM have been shown to be useful filters for experimental success, there is no evidence that they are suitable for ranking, particularly for antibody sequence designs. Furthermore, no reliable sequence-based metric for ranking has been established. In this work, using real-world experimental data from seven diverse datasets, we extensively benchmark a range of generative models, including LLM-style, diffusion-based, and graph-based models. We show that log-likelihood scores from these generative models correlate well with experimentally measured binding affinities, suggesting that log-likelihood can serve as a reliable metric for ranking antibody sequence designs. Additionally, we scale up one of the diffusion-based models by training it on a large and diverse synthetic dataset, significantly enhancing its ability to predict and score binding affinities. Our implementation is available at: https://github.com/AstraZeneca/DiffAbXL","['Generative models', 'Diffusion', 'LLM', 'graph', 'antibody', 'binding affinity', 'in silico metrics']",,https://openreview.net/pdf?id=bnvys5czbQ,accept
https://openreview.net/forum?id=EFBxt932b9,PepDoRA: A Unified Peptide Language Model via Weight-Decomposed Low-Rank Adaptation,"['Leyao Wang', 'Rishab Pulugurta', 'Pranay Vure', 'Yinuo Zhang', 'Aastha Pal', 'Pranam Chatterjee']","Peptide therapeutics, including macrocycles, peptide inhibitors, and bioactive linear peptides, play a crucial role in therapeutic development due to their unique physicochemical properties. However, predicting these properties remains challenging. While structure-based models primarily focus on local interactions, language models are capable of capturing global therapeutic properties of both modified and linear peptides. Protein language models like ESM-2, though effective for natural peptides, cannot however encode chemical modifications. Conversely, pre-trained chemical language models excel in representing small molecule properties but are not optimized for peptides. To bridge this gap, we introduce PepDoRA, a unified peptide representation model. Leveraging Weight-Decomposed Low-Rank Adaptation (DoRA), PepDoRA efficiently fine-tunes the ChemBERTa-77M-MLM on a masked language model objective to generate optimized embeddings for downstream property prediction tasks involving both modified and unmodified peptides. By tuning on a diverse and experimentally valid set of 100,000 modified, bioactive, and binding peptides, we show that PepDoRA embeddings capture functional properties of input peptides, enabling the accurate prediction of membrane permeability, non-fouling and hemolysis propensity, and via contrastive learning, target protein-specific binding. Overall, by providing a unified representation for chemically and biologically diverse peptides, PepDoRA serves as a versatile tool for function and activity prediction, facilitating the development of peptide therapeutics across a broad spectrum of applications.","['Peptides', 'PEFT', 'Chemical Language Models']",,https://openreview.net/pdf?id=EFBxt932b9,accept
https://openreview.net/forum?id=BuWVX4OxB8,A Deep Generative Model for the Design of Synthesizable Ionizable Lipids,"['Yuxuan Ou', 'Jingyi Zhao', 'Austin Tripp', 'Morteza Rasoulianboroujeni', 'José Miguel Hernández-Lobato']","Lipid nanoparticles (LNPs) are vital in modern biomedicine, enabling the effective delivery of mRNA for vaccines and therapies by protecting it from rapid degradation. Among the components of LNPs, ionizable lipids play a key role in RNA protection and facilitate its delivery into the cytoplasm. However, designing ionizable lipids is complex. Deep generative models can accelerate this process and explore a larger candidate space compared to traditional methods. Due to the structural differences between lipids and small molecules, existing generative models used for small molecule generation are unsuitable for lipid generation. To address this, we developed a deep generative model specifically tailored for the discovery of ionizable lipids. Our model generates novel ionizable lipid structures and provides synthesis paths using synthetically accessible building blocks, addressing synthesizability. This advancement holds promise for streamlining the development of lipid-based delivery systems, potentially accelerating the deployment of new therapeutic agents, including mRNA vaccines and gene therapies.","['drug discovery', 'generative model', 'synthesizability', 'ionizable lipid', 'LNP']",,https://openreview.net/pdf?id=BuWVX4OxB8,accept
